regime,method,shot,negative_shot,support_protocol,temperature,threshold,class,metric,mean,std
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,No Finding,auroc,0.5289759874343872,0.007456279291597861
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,No Finding,auprc,0.37201008200645447,0.013916611035738172
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,No Finding,f1,0.35113086104393004,0.01002201139704866
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,No Finding,accuracy,0.5857333302497864,0.00857127376560669
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,No Finding,nll,0.6711525321006775,0.0033547396298680625
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,No Finding,calibration_error,0.08941451013088227,0.008380185829725871
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Fracture,auroc,0.6885764002799988,0.005603987609959972
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Fracture,auprc,0.4796490490436554,0.008670013687122769
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Fracture,f1,0.48996822237968446,0.01866790730402157
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Fracture,accuracy,0.6494666695594787,0.007474390916899449
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Fracture,nll,0.5880025863647461,0.002277115880949831
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Fracture,calibration_error,0.03920992463827133,0.00807076944763609
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Cardiomegaly,auroc,0.6800179958343506,0.0060288721256317925
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Cardiomegaly,auprc,0.49797365069389343,0.01083007508498711
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Cardiomegaly,f1,0.5001115500926971,0.009422467670625385
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Cardiomegaly,accuracy,0.6631999969482422,0.006025874232681825
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Cardiomegaly,nll,0.5925731182098388,0.005283615248365275
single_label,positive_prototype,3,20,abundant_controls,0.05,nan,Cardiomegaly,calibration_error,0.03329819589853287,0.005553262993325589
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,No Finding,auroc,0.5201547861099243,0.007508706294954399
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,No Finding,auprc,0.3571699261665344,0.009623248807949295
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,No Finding,f1,0.33491040468215943,0.018283200466042107
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,No Finding,accuracy,0.5826666712760925,0.004690406203620744
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,No Finding,nll,0.664512288570404,0.0023096733229294956
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,No Finding,calibration_error,0.08268067985773087,0.00412696475498359
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Fracture,auroc,0.681957995891571,0.008242004207360721
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Fracture,auprc,0.46953009963035586,0.010400454644222984
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Fracture,f1,0.48609126806259156,0.012174171313080169
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Fracture,accuracy,0.6401333332061767,0.007921821272738577
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Fracture,nll,0.5923145294189454,0.003820163834736178
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Fracture,calibration_error,0.04192645363509655,0.013853879618646323
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Cardiomegaly,auroc,0.6887580037117005,0.00861369541771485
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Cardiomegaly,auprc,0.504254150390625,0.016518622411661753
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Cardiomegaly,f1,0.499502831697464,0.012201245445033915
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Cardiomegaly,accuracy,0.6638666749000549,0.004699894983543901
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Cardiomegaly,nll,0.5870684742927551,0.004781707344416536
single_label,global_negative_centroid,3,20,abundant_controls,0.5,nan,Cardiomegaly,calibration_error,0.029525086283683777,0.0034054975502724747
single_label,random_residual,3,20,abundant_controls,0.5,nan,No Finding,auroc,0.5030773997306823,0.019962525875880113
single_label,random_residual,3,20,abundant_controls,0.5,nan,No Finding,auprc,0.3342179775238037,0.019017743083042257
single_label,random_residual,3,20,abundant_controls,0.5,nan,No Finding,f1,0.3262068212032318,0.01597881672873562
single_label,random_residual,3,20,abundant_controls,0.5,nan,No Finding,accuracy,0.5572000026702881,0.009836427736247499
single_label,random_residual,3,20,abundant_controls,0.5,nan,No Finding,nll,0.6698333978652954,0.008943279553466436
single_label,random_residual,3,20,abundant_controls,0.5,nan,No Finding,calibration_error,0.0935133308172226,0.009991018483151416
single_label,random_residual,3,20,abundant_controls,0.5,nan,Fracture,auroc,0.6035555958747864,0.01564526557477288
single_label,random_residual,3,20,abundant_controls,0.5,nan,Fracture,auprc,0.4138793408870697,0.009911007448985671
single_label,random_residual,3,20,abundant_controls,0.5,nan,Fracture,f1,0.42607975006103516,0.02299455423428055
single_label,random_residual,3,20,abundant_controls,0.5,nan,Fracture,accuracy,0.6097333192825317,0.009894985316852995
single_label,random_residual,3,20,abundant_controls,0.5,nan,Fracture,nll,0.6263056039810181,0.006325841837454709
single_label,random_residual,3,20,abundant_controls,0.5,nan,Fracture,calibration_error,0.034625185281038286,0.011557800926881454
single_label,random_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,auroc,0.6024572134017945,0.009896496315736003
single_label,random_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,auprc,0.43076013326644896,0.01352678665339338
single_label,random_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,f1,0.4187341630458832,0.012453553140124281
single_label,random_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,accuracy,0.6149333357810974,0.012706968596106262
single_label,random_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,nll,0.6253309369087219,0.003971462297119981
single_label,random_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,calibration_error,0.04426631405949592,0.010860939358090963
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,auroc,0.5208323955535888,0.006706465022635927
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,auprc,0.3498679339885712,0.007302646155066851
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,f1,0.34213335514068605,0.01099372603232797
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,accuracy,0.5772000074386596,0.003812260829751696
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,nll,0.661544120311737,0.003981413344462916
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,calibration_error,0.07916672080755234,0.004373730084133393
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,auroc,0.6059056043624877,0.010064612755342844
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,auprc,0.4083240866661072,0.010260426012606932
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,f1,0.4166487991809845,0.015270902383913322
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,accuracy,0.6047999858856201,0.011347041241763306
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,nll,0.6259631037712097,0.00423934899332782
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,calibration_error,0.039324048161506656,0.00642728132599521
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,auroc,0.644567608833313,0.008366689302187903
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,auprc,0.46426865458488464,0.015280021739538702
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,f1,0.4508258581161499,0.01859476440812378
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,accuracy,0.6270666718482971,0.0021908865083098356
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,nll,0.6071635603904724,0.003698070116811916
single_label,metadata_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,calibration_error,0.02377817705273628,0.007658638950722109
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,auroc,0.5169039964675903,0.00790139528636312
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,auprc,0.3520937740802765,0.011073811974289097
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,f1,0.3434112727642059,0.017016110014498587
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,accuracy,0.5783999919891357,0.002190896483724475
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,nll,0.6610981106758118,0.002444483034987451
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,calibration_error,0.07919296473264695,0.005035361141565519
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,auroc,0.6485980033874512,0.01011075928385532
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,auprc,0.4422250270843506,0.013827285871743911
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,f1,0.45443601012229917,0.018139163280595887
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,accuracy,0.629199993610382,0.010608177591670993
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,nll,0.607190728187561,0.0045966257254222735
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,calibration_error,0.033885786309838295,0.008717035797333392
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,auroc,0.6759696125984191,0.0070037222679449505
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,auprc,0.4948954999446869,0.013067882047291387
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,f1,0.4891501605510712,0.019678697079241924
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,accuracy,0.6539999961853027,0.007630349035783225
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,nll,0.5932581424713135,0.0030169966146230886
single_label,full_embedding_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,calibration_error,0.026928313821554185,0.004622684095804018
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,auroc,0.5181900024414062,0.008389318402547877
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,auprc,0.35462536215782164,0.010683521774720917
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,f1,0.3372746706008911,0.015551654966694377
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,accuracy,0.5808000087738037,0.002958981218307056
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,nll,0.6665870070457458,0.0028004722073685867
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,No Finding,calibration_error,0.089779232442379,0.006155196019666975
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,auroc,0.6677320003509521,0.008705766589500058
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,auprc,0.4581683576107025,0.012719580534912291
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,f1,0.47390349507331847,0.016012371845644094
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,accuracy,0.6376000046730042,0.009220753725620512
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,nll,0.5990477800369263,0.004274188169081777
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Fracture,calibration_error,0.04071114435791969,0.01060229163626282
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,auroc,0.6845660090446473,0.007388023301180228
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,auprc,0.5015334367752076,0.013674965349396313
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,f1,0.49547927975654604,0.016532670468762674
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,accuracy,0.6581333398818969,0.0035087158384694193
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,nll,0.5888321995735168,0.0038580118866739597
single_label,anatomy_matched_residual,3,20,abundant_controls,0.5,nan,Cardiomegaly,calibration_error,0.02572171725332737,0.006703026423670544
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,No Finding,auroc,0.5188943982124329,0.006807956148484911
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,No Finding,auprc,0.3574586510658264,0.009519016803563068
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,No Finding,f1,0.3321163535118103,0.009928866625719969
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,No Finding,accuracy,0.5786666631698608,0.004000000655666358
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,No Finding,nll,0.6647390961647034,0.002415003025507973
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,No Finding,calibration_error,0.0833906039595604,0.0028333031116835818
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Fracture,auroc,0.6804708003997803,0.008407143830440209
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Fracture,auprc,0.4706088125705719,0.010571215382747438
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Fracture,f1,0.48555283546447753,0.016299521656259457
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Fracture,accuracy,0.6399999856948853,0.008602319603834351
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Fracture,nll,0.5929540872573853,0.003905956064218597
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Fracture,calibration_error,0.03981014080345631,0.008914251869379714
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Cardiomegaly,auroc,0.6870872020721436,0.007768670025737072
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Cardiomegaly,auprc,0.501379644870758,0.01581305053712507
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Cardiomegaly,f1,0.493280690908432,0.010319850274442639
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Cardiomegaly,accuracy,0.6610666632652282,0.005155365307923171
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Cardiomegaly,nll,0.5881037950515747,0.004520816239732116
single_label,shuffled_anatomy_match,3,20,abundant_controls,0.5,nan,Cardiomegaly,calibration_error,0.030360758677124976,0.005546502413656308
single_label,positive_prototype,5,5,balanced,0.05,nan,No Finding,auroc,0.5314932107925415,0.008949670952989893
single_label,positive_prototype,5,5,balanced,0.05,nan,No Finding,auprc,0.3788228213787079,0.013321791665391073
single_label,positive_prototype,5,5,balanced,0.05,nan,No Finding,f1,0.34719316363334657,0.014506629183371124
single_label,positive_prototype,5,5,balanced,0.05,nan,No Finding,accuracy,0.5834666728973389,0.006805227499975704
single_label,positive_prototype,5,5,balanced,0.05,nan,No Finding,nll,0.6526484847068786,0.003452856774572818
single_label,positive_prototype,5,5,balanced,0.05,nan,No Finding,calibration_error,0.06935714483261109,0.008269083828128621
single_label,positive_prototype,5,5,balanced,0.05,nan,Fracture,auroc,0.7273851990699768,0.004763321045771164
single_label,positive_prototype,5,5,balanced,0.05,nan,Fracture,auprc,0.5085132122039795,0.01703432877415395
single_label,positive_prototype,5,5,balanced,0.05,nan,Fracture,f1,0.5208722114562988,0.005634853166333613
single_label,positive_prototype,5,5,balanced,0.05,nan,Fracture,accuracy,0.6708000063896179,0.008398406147763975
single_label,positive_prototype,5,5,balanced,0.05,nan,Fracture,nll,0.5700726509094238,0.00297276334171341
single_label,positive_prototype,5,5,balanced,0.05,nan,Fracture,calibration_error,0.061925873160362244,0.007487685975809822
single_label,positive_prototype,5,5,balanced,0.05,nan,Cardiomegaly,auroc,0.7106695890426635,0.01351924499990346
single_label,positive_prototype,5,5,balanced,0.05,nan,Cardiomegaly,auprc,0.526454746723175,0.016968301365600354
single_label,positive_prototype,5,5,balanced,0.05,nan,Cardiomegaly,f1,0.513897716999054,0.0064423662479506875
single_label,positive_prototype,5,5,balanced,0.05,nan,Cardiomegaly,accuracy,0.6721333384513855,0.005257792595326188
single_label,positive_prototype,5,5,balanced,0.05,nan,Cardiomegaly,nll,0.5779108881950379,0.007561974373289951
single_label,positive_prototype,5,5,balanced,0.05,nan,Cardiomegaly,calibration_error,0.04376359730958938,0.005731343082701848
single_label,global_negative_centroid,5,5,balanced,0.2,nan,No Finding,auroc,0.5136995911598206,0.012061310913209292
single_label,global_negative_centroid,5,5,balanced,0.2,nan,No Finding,auprc,0.35397539734840394,0.01033110668723052
single_label,global_negative_centroid,5,5,balanced,0.2,nan,No Finding,f1,0.334279727935791,0.017877277231043775
single_label,global_negative_centroid,5,5,balanced,0.2,nan,No Finding,accuracy,0.5735999941825867,0.013487460379269891
single_label,global_negative_centroid,5,5,balanced,0.2,nan,No Finding,nll,0.7921793222427368,0.013638563662743249
single_label,global_negative_centroid,5,5,balanced,0.2,nan,No Finding,calibration_error,0.18065007627010346,0.00843520563584637
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Fracture,auroc,0.6732691884040832,0.011099376716462227
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Fracture,auprc,0.46225130558013916,0.02052551889615689
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Fracture,f1,0.47571382522583006,0.012582929350949927
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Fracture,accuracy,0.6409333229064942,0.012663156346339341
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Fracture,nll,0.6472737193107605,0.011620739601405174
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Fracture,calibration_error,0.10934678316116334,0.01095209582572391
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Cardiomegaly,auroc,0.6724460005760193,0.012903010015329123
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Cardiomegaly,auprc,0.4851468324661255,0.014145235860855658
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Cardiomegaly,f1,0.49124390482902525,0.010096729109488455
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Cardiomegaly,accuracy,0.6569333434104919,0.009172417196952571
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Cardiomegaly,nll,0.6485671401023865,0.018531518782257426
single_label,global_negative_centroid,5,5,balanced,0.2,nan,Cardiomegaly,calibration_error,0.10391886234283447,0.01034580241593438
single_label,random_residual,5,5,balanced,0.5,nan,No Finding,auroc,0.5077174067497253,0.013773189091701724
single_label,random_residual,5,5,balanced,0.5,nan,No Finding,auprc,0.341900497674942,0.00641746378091928
single_label,random_residual,5,5,balanced,0.5,nan,No Finding,f1,0.3317496657371521,0.012949441157123272
single_label,random_residual,5,5,balanced,0.5,nan,No Finding,accuracy,0.5648000001907348,0.006384026233032491
single_label,random_residual,5,5,balanced,0.5,nan,No Finding,nll,0.6673909068107605,0.0052222094353074665
single_label,random_residual,5,5,balanced,0.5,nan,No Finding,calibration_error,0.08965392857789993,0.005886608224855734
single_label,random_residual,5,5,balanced,0.5,nan,Fracture,auroc,0.621947991847992,0.010226215302395111
single_label,random_residual,5,5,balanced,0.5,nan,Fracture,auprc,0.4300741136074066,0.015620546792277779
single_label,random_residual,5,5,balanced,0.5,nan,Fracture,f1,0.4396926462650299,0.01063460711206728
single_label,random_residual,5,5,balanced,0.5,nan,Fracture,accuracy,0.6167999982833863,0.009421023484568941
single_label,random_residual,5,5,balanced,0.5,nan,Fracture,nll,0.6188951015472413,0.00498400746668558
single_label,random_residual,5,5,balanced,0.5,nan,Fracture,calibration_error,0.03279093168675899,0.004276047642459124
single_label,random_residual,5,5,balanced,0.5,nan,Cardiomegaly,auroc,0.6260488033294678,0.015492748155594191
single_label,random_residual,5,5,balanced,0.5,nan,Cardiomegaly,auprc,0.441738224029541,0.01857146456846614
single_label,random_residual,5,5,balanced,0.5,nan,Cardiomegaly,f1,0.4499609112739563,0.016462568425953276
single_label,random_residual,5,5,balanced,0.5,nan,Cardiomegaly,accuracy,0.6343999981880188,0.014503634626865335
single_label,random_residual,5,5,balanced,0.5,nan,Cardiomegaly,nll,0.6169333934783936,0.00815557434807552
single_label,random_residual,5,5,balanced,0.5,nan,Cardiomegaly,calibration_error,0.03495570868253708,0.006346168754214123
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,No Finding,auroc,0.5012988030910492,0.017462850255432306
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,No Finding,auprc,0.3368206322193146,0.009530225663107255
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,No Finding,f1,0.33028430342674253,0.024764482683066975
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,No Finding,accuracy,0.559600007534027,0.0173115277659665
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,No Finding,nll,0.6763527274131775,0.007630603343108998
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,No Finding,calibration_error,0.10177705138921737,0.013108298000014397
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Fracture,auroc,0.6077460050582886,0.008528701718287063
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Fracture,auprc,0.4126478433609009,0.006559266685435393
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Fracture,f1,0.4209912300109863,0.0200573865754746
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Fracture,accuracy,0.615066659450531,0.01358593819338022
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Fracture,nll,0.6287566661834717,0.0031456667176467078
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Fracture,calibration_error,0.05348963588476181,0.008207787909876915
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Cardiomegaly,auroc,0.628684401512146,0.013262935042609527
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Cardiomegaly,auprc,0.4437874794006348,0.014962885825045683
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Cardiomegaly,f1,0.44411409497261045,0.014456153432344137
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Cardiomegaly,accuracy,0.623466682434082,0.011228926159817687
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Cardiomegaly,nll,0.616491973400116,0.007043178787167928
single_label,metadata_matched_residual,5,5,balanced,0.5,nan,Cardiomegaly,calibration_error,0.04628805592656136,0.007482948998572892
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,No Finding,auroc,0.5101520001888276,0.01628601257693872
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,No Finding,auprc,0.3506216526031494,0.013342273171832432
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,No Finding,f1,0.33769463896751406,0.022412742601063733
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,No Finding,accuracy,0.5703999996185303,0.01909391431861607
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,No Finding,nll,0.7833240866661072,0.010994885799756129
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,No Finding,calibration_error,0.18207098543643951,0.010498618364468155
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Fracture,auroc,0.6447979807853699,0.014535473386363141
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Fracture,auprc,0.4426859438419342,0.02219733819991591
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Fracture,f1,0.45796963572502136,0.009037657103976453
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Fracture,accuracy,0.6339999914169312,0.015383970651971671
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Fracture,nll,0.6661768674850463,0.015950906058870427
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Fracture,calibration_error,0.11408777385950089,0.009007743189677756
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,auroc,0.6568032026290893,0.012638048534950208
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,auprc,0.47401870489120485,0.011126325842379553
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,f1,0.4744041919708252,0.01017203283609418
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,accuracy,0.6446666598320008,0.004737561509423709
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,nll,0.6537404179573059,0.015539243006342731
single_label,full_embedding_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,calibration_error,0.11227702349424362,0.006323053428990877
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,No Finding,auroc,0.5119392037391662,0.014829477493673613
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,No Finding,auprc,0.3528943836688995,0.013815301756906588
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,No Finding,f1,0.33680564165115356,0.019519893096168243
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,No Finding,accuracy,0.573466670513153,0.01815611014095245
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,No Finding,nll,0.7965973138809204,0.012472498480671461
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,No Finding,calibration_error,0.18492267429828643,0.013181348705699356
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Fracture,auroc,0.6579140067100525,0.013476027367230747
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Fracture,auprc,0.4520635724067688,0.02184491248852135
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Fracture,f1,0.46766912937164307,0.009481063344304047
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Fracture,accuracy,0.6377333402633667,0.010248035001169645
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Fracture,nll,0.6631307005882263,0.015444147170049742
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Fracture,calibration_error,0.11855417191982269,0.006921447160460134
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,auroc,0.663945198059082,0.012593771158799833
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,auprc,0.4791032552719116,0.011582256946337828
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,f1,0.48281988501548767,0.007654640139640357
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,accuracy,0.6504000067710877,0.004889914212726553
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,nll,0.6573064088821411,0.017361026502222515
single_label,anatomy_matched_residual,5,5,balanced,0.2,nan,Cardiomegaly,calibration_error,0.11238323003053666,0.005580610206640121
single_label,shuffled_anatomy_match,5,5,balanced,0.2,nan,No Finding,auroc,0.5109379947185516,0.011572985431695555
single_label,shuffled_anatomy_match,5,5,balanced,0.2,nan,No Finding,auprc,0.3519608020782471,0.008036421469322064
single_label,shuffled_anatomy_match,5,5,balanced,0.2,nan,No Finding,f1,0.3315361499786377,0.009989563428243595
single_label,shuffled_anatomy_match,5,5,balanced,0.2,nan,No Finding,accuracy,0.5701333284378052,0.010460516721735752
single_label,shuffled_anatomy_match,5,5,balanced,0.2,nan,No Finding,nll,0.7952489018440246,0.013097839451492146
