pair,target,confounder,method,shot,metric,mean,std
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,sms_raw_logit,0.4469545543193817,0.04846154446981301
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,sms_normalized_logit,0.48534674644470216,0.0930633362147287
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,support_swap_flip_rate,0.1689999967813492,0.06035312183057013
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,support_swap_error_gap,0.02900000810623169,0.030290265797113507
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,worst_support_panel_error,0.3510000050067902,0.027477262341067548
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,d0_auroc,0.8618399977684021,0.038877863553578945
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,d0_auprc,0.8598003387451172,0.04775608146682601
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,d1_auroc,0.7229599952697754,0.03655198485432405
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,d1_auprc,0.7146256804466248,0.04784673602939124
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,worst_nuisance_auroc,0.7229599952697754,0.03655198485432405
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,3,worst_nuisance_auprc,0.7146256804466248,0.04784673602939124
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,auroc,0.7961999893188476,0.021375572541810342
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,auprc,0.789676558971405,0.021236950645892146
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,f1,0.739170229434967,0.027624992286943036
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,brier,0.1997976154088974,0.014940059553881044
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,ece,0.13985936492681503,0.01806454890956417
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,false_positive_c0d1,0.5874320507049561,0.04672145598484238
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,sms_raw_logit,0.33585016131401063,0.06774342443736057
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,sms_normalized_logit,0.3475740671157837,0.08120252126534631
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,support_swap_flip_rate,0.11400000005960464,0.016733199934036738
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,support_swap_error_gap,0.015999996662139894,0.008944278374083304
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,worst_support_panel_error,0.3100000023841858,0.03391165382638692
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,d0_auroc,0.8643200039863587,0.02576727559182149
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,d0_auprc,0.8659851431846619,0.03204606412677258
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,d1_auroc,0.7410399913787842,0.03863323674905798
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,d1_auprc,0.7479358315467834,0.042406509132850795
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,worst_nuisance_auroc,0.7410399913787842,0.03863323674905798
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,5,worst_nuisance_auprc,0.7479358315467834,0.042406509132850795
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,auroc,0.8018599867820739,0.02017220551631154
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,auprc,0.791236138343811,0.021925104180325932
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,f1,0.7428865790367126,0.024587183728262855
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,brier,0.19716797173023223,0.0169203831212666
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,ece,0.1267728865146637,0.021643362176027067
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,false_positive_c0d1,0.5822421669960022,0.05288272847217016
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,sms_raw_logit,0.2555730402469635,0.08688101455347441
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,sms_normalized_logit,0.2516708880662918,0.09243081691906267
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,support_swap_flip_rate,0.08399999886751175,0.03209361194814926
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,support_swap_error_gap,0.010000002384185792,0.014142137941808207
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,worst_support_panel_error,0.28799999952316285,0.021679475429289937
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,d0_auroc,0.8656000018119812,0.022664504139444507
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,d0_auprc,0.8656382203102112,0.029455841262184125
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,d1_auroc,0.7475200057029724,0.04191744663513198
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,d1_auprc,0.7424560427665711,0.04855391505128178
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,worst_nuisance_auroc,0.7475200057029724,0.04191744663513198
Edema__Cardiomegaly,Edema,Cardiomegaly,learned_uniform,10,worst_nuisance_auprc,0.7424560427665711,0.04855391505128178
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,auroc,0.4885600030422211,0.02118167806182503
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,auprc,0.5076848864555359,0.020713396803427396
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,brier,0.25090934336185455,0.0006291240856003927
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,ece,0.018610189855098724,0.003418463047907418
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,false_positive_c0d1,0.5150524258613587,0.002615539044683849
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,sms_raw_logit,0.7365189313888549,0.08974978748475505
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,sms_normalized_logit,1.094344472885132,0.05099016041327515
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,support_swap_flip_rate,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,support_swap_error_gap,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,worst_support_panel_error,0.5,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,d0_auroc,0.49240000247955323,0.023571165012399437
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,d0_auprc,0.5243916749954224,0.02705335639175538
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,d1_auroc,0.48199999928474424,0.04215401058925926
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,d1_auprc,0.5076932966709137,0.026504822203428004
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,worst_nuisance_auroc,0.4629599988460541,0.025426911507492864
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,1,worst_nuisance_auprc,0.5041691720485687,0.02438204732690974
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,auroc,0.5115199983119965,0.019044473597655733
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,auprc,0.5224766612052918,0.018383171992117753
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,brier,0.25041499435901643,0.0007506068418836598
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,ece,0.018237629905343056,0.004988739259617482
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,false_positive_c0d1,0.5171501398086548,0.007443153840080334
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,sms_raw_logit,0.6938060641288757,0.0966724879829901
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,sms_normalized_logit,1.0756604313850402,0.07041517454470592
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,support_swap_flip_rate,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,support_swap_error_gap,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,worst_support_panel_error,0.5,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,d0_auroc,0.5307999908924103,0.03935479217720345
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,d0_auprc,0.5410562574863433,0.03029685013892981
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,d1_auroc,0.49160000681877136,0.03149985233166537
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,d1_auprc,0.5212025701999664,0.034219104115329725
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,worst_nuisance_auroc,0.4840000033378601,0.030017338049409023
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,3,worst_nuisance_auprc,0.5040569186210633,0.019606807472987462
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,auroc,0.5116199970245361,0.04272349179401255
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,auprc,0.5148829281330108,0.03935117927025662
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,brier,0.2500996857881546,0.0010394451547050838
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,ece,0.02444160021841526,0.007484706172533159
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,false_positive_c0d1,0.5159761071205139,0.008916933021180521
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,sms_raw_logit,0.6922039866447449,0.13683925837830435
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,sms_normalized_logit,1.0740657925605774,0.09522502814260791
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,support_swap_flip_rate,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,support_swap_error_gap,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,worst_support_panel_error,0.5,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,d0_auroc,0.5196799993515014,0.06329764008942672
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,d0_auprc,0.5211259245872497,0.056217068816032854
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,d1_auroc,0.5032000005245209,0.05335091584142709
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,d1_auprc,0.5263388574123382,0.052513237699663144
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,worst_nuisance_auroc,0.48399999737739563,0.04069299456950314
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,5,worst_nuisance_auprc,0.4956703245639801,0.03913017723608754
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,auroc,0.5308599889278411,0.024525556042444285
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,auprc,0.5443387985229492,0.037492286484918376
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,brier,0.2493869960308075,0.0006084562438485123
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,ece,0.03092678226530552,0.01416719426564357
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,false_positive_c0d1,0.5124019026756287,0.0059149910278909435
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,sms_raw_logit,0.737016475200653,0.14122185986139202
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,sms_normalized_logit,1.1453563928604127,0.06492882275218002
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,support_swap_flip_rate,0.010999999940395355,0.024596747619217648
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,support_swap_error_gap,0.0009999990463256836,0.00223606584501919
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,worst_support_panel_error,0.5,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,d0_auroc,0.51632000207901,0.05048834157468876
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,d0_auprc,0.5361174762248992,0.06649045988955522
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,d1_auroc,0.5444000005722046,0.029614863105360257
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,d1_auprc,0.5733683347702027,0.018248336285549133
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,worst_nuisance_auroc,0.5027199983596802,0.03797199338368753
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera,10,worst_nuisance_auprc,0.5208684742450714,0.04794732454161515
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,auroc,0.6932200074195862,0.048913985779726665
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,auprc,0.6586987137794494,0.04629863505183677
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,f1,0.684633469581604,0.015081664832114344
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,brier,0.2269558399915695,0.012217665628874374
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,ece,0.10428067594766617,0.03328336946039966
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,false_positive_c0d1,0.5538162589073181,0.04802675023305461
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,sms_raw_logit,0.6754590511322022,0.12774529532819517
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,sms_normalized_logit,0.8647371053695678,0.06452088547469541
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,support_swap_flip_rate,0.2679999977350235,0.10335617577466592
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,support_swap_error_gap,0.026000005006790162,0.0204328154873507
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,worst_support_panel_error,0.40900000333786013,0.022192343693564764
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,d0_auroc,0.7400799989700317,0.06510508383171791
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,d0_auprc,0.693119490146637,0.06644573818847183
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,d1_auroc,0.6503199934959412,0.056562458125047704
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,d1_auprc,0.6459860682487488,0.035391408082800876
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,worst_nuisance_auroc,0.6501599907875061,0.05661844018705207
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,1,worst_nuisance_auprc,0.6436363339424134,0.038763724556035536
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,auroc,0.7376999974250793,0.057400643514972226
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,auprc,0.7201790094375611,0.06679798763729453
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,f1,0.7107535123825073,0.045909417810262754
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,brier,0.2108783781528473,0.0198847961236002
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,ece,0.09987478852272033,0.023178753563015898
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,false_positive_c0d1,0.5399471938610076,0.054502818641031216
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,sms_raw_logit,0.5945759773254394,0.09020232885109554
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,sms_normalized_logit,0.7268465161323547,0.0745189762853177
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,support_swap_flip_rate,0.21299999952316284,0.029495760927279367
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,support_swap_error_gap,0.022999995946884157,0.021095015706839873
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,worst_support_panel_error,0.3759999990463257,0.03911521236643753
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,d0_auroc,0.802400004863739,0.07012845808400416
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,d0_auprc,0.7813463687896729,0.08985620407794809
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,d1_auroc,0.6763200044631958,0.05538043624171749
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,d1_auprc,0.6867289304733276,0.06475768985123073
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,worst_nuisance_auroc,0.6763200044631958,0.05538043624171749
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,worst_nuisance_auprc,0.6795923233032226,0.06755660213956463
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,auroc,0.7503600001335144,0.04203940223098582
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,auprc,0.7378751039505005,0.03858356823066808
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,f1,0.7200317502021789,0.022286042281542563
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,brier,0.20752544105052947,0.016228515953921142
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,ece,0.09936027526855469,0.02987084837987343
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,false_positive_c0d1,0.524097329378128,0.061415706568390814
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,sms_raw_logit,0.5464031875133515,0.08239778434161413
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,sms_normalized_logit,0.6476754426956177,0.08926446957275783
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,support_swap_flip_rate,0.18899999856948851,0.058245172530293085
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,support_swap_error_gap,0.04100000262260437,0.018506753172214098
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,worst_support_panel_error,0.3610000014305115,0.049924941122491386
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,d0_auroc,0.8176000118255615,0.057975170138869964
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,d0_auprc,0.8183184862136841,0.05753896188016754
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,d1_auroc,0.6927200078964233,0.045067417575143986
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,d1_auprc,0.6975403785705566,0.05066949079639223
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,worst_nuisance_auroc,0.6927200078964233,0.045067417575143986
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,worst_nuisance_auprc,0.6975403785705566,0.05066949079639223
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,auroc,0.7820999979972839,0.0451826172062884
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,auprc,0.779927921295166,0.04959303488409884
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,f1,0.7271047234535217,0.033757574756932036
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,brier,0.19678555130958558,0.018995595291969376
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,ece,0.09894202202558518,0.02156323440710995
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,false_positive_c0d1,0.4946753740310669,0.08678216798116134
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,sms_raw_logit,0.44416584372520446,0.0740062927711157
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,sms_normalized_logit,0.5201448440551758,0.1043223105879769
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,support_swap_flip_rate,0.15599999874830245,0.07012488867777235
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,support_swap_error_gap,0.012000000476837159,0.010368218693343761
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,worst_support_panel_error,0.32600000500679016,0.04174326809843325
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,d0_auroc,0.841920006275177,0.04304174598013817
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,d0_auprc,0.841087806224823,0.05181137381492171
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,d1_auroc,0.7311999917030334,0.06790934644413159
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,d1_auprc,0.7424461483955384,0.06378303225884398
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,worst_nuisance_auroc,0.7311999917030334,0.06790934644413159
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,worst_nuisance_auprc,0.7424461483955384,0.06378303225884398
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,auroc,0.4578200042247772,0.032678533104075876
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,auprc,0.4856016218662262,0.025963363793234582
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,f1,0.659649133682251,0.01569172521417962
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,brier,0.2529146134853363,0.001892972589415491
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,ece,0.04052219986915588,0.010762554132715369
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,false_positive_c0d1,0.5191458463668823,0.003570510442597169
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,sms_raw_logit,0.5974945366382599,0.1403964028822175
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,sms_normalized_logit,0.800910222530365,0.15165486470009096
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,support_swap_flip_rate,0.01899999976158142,0.04248529103937585
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,support_swap_error_gap,0.0009999990463256836,0.00223606584501919
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,worst_support_panel_error,0.502999997138977,0.006708197535057569
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,d0_auroc,0.41440001130104065,0.058630372748640705
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,d0_auprc,0.46423507332801817,0.047568352866029055
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,d1_auroc,0.501200008392334,0.05134900986405072
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,d1_auprc,0.5222522914409637,0.052971897926703086
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,worst_nuisance_auroc,0.40464000701904296,0.04132853501347817
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,1,worst_nuisance_auprc,0.4494500935077667,0.017801629467867314
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,auroc,0.4680600047111511,0.03348586728553334
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,auprc,0.5013235986232758,0.050515817065230846
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,f1,0.6638596653938293,0.006276690085671848
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,brier,0.2536129951477051,0.0020347942997647585
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,ece,0.05593166351318359,0.013443762206884691
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,false_positive_c0d1,0.5262162208557128,0.009733455789508183
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,sms_raw_logit,0.4241491973400116,0.1122633092071876
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,sms_normalized_logit,0.5302450299263001,0.14060088052934883
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,support_swap_flip_rate,0.017000000178813934,0.03801315601733654
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,support_swap_error_gap,0.008999991416931152,0.020124592605172707
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,worst_support_panel_error,0.5059999942779541,0.013416395070115139
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,d0_auroc,0.42935999631881716,0.05043062098556371
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,d0_auprc,0.4885393738746643,0.038129006629732405
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,d1_auroc,0.5095200061798095,0.05323638931900199
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,d1_auprc,0.5281191110610962,0.07858447504850152
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,worst_nuisance_auroc,0.4239199995994568,0.04314014358586865
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,3,worst_nuisance_auprc,0.4781662106513977,0.03533440583302661
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,auroc,0.45742000341415406,0.03159725639835296
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,auprc,0.4929993152618408,0.044195676218035815
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,f1,0.6619552612304688,0.010535067251579754
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,brier,0.2543077886104584,0.0024279199652051447
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,ece,0.06221888661384582,0.025452079033837213
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,false_positive_c0d1,0.5279654145240784,0.009937721112164335
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,sms_raw_logit,0.3672774076461792,0.09899563461054621
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,sms_normalized_logit,0.4404780089855194,0.1180816548916071
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,support_swap_flip_rate,0.01800000071525574,0.04024922519435666
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,support_swap_error_gap,0.0019999980926513673,0.00447213169003838
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,worst_support_panel_error,0.5019999980926514,0.00447213169003838
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,d0_auroc,0.4174399971961975,0.05365639765672664
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,d0_auprc,0.47589853405952454,0.05241314655344225
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,d1_auroc,0.4983199954032898,0.06099600022591817
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,d1_auprc,0.5288875997066498,0.06839672306115036
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,worst_nuisance_auroc,0.4058399975299835,0.03804692725372934
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,5,worst_nuisance_auprc,0.4646952211856842,0.04299567281428157
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,auroc,0.4601999998092651,0.033202789081626126
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,auprc,0.49688680171966554,0.044802855986516704
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,f1,0.64497309923172,0.034771502525698744
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,brier,0.2546005368232727,0.0028763530640609877
Pneumothorax__Support Devices,Pneumothorax,Support Devices,anchored_iera,10,ece,0.06318614482879639,0.025688283082764628
