method,seed,training_seed,step,train_loss,train_classification,train_invariance,train_budget_excess,validation_total,validation_classification,validation_invariance,validation_budget_excess,validation_uniform_reference,validation_worst_nuisance_auroc,validation_max_sms_budget_ratio,validation_sms_budget_satisfied
anchored_iera,0,2026,550,1.1819683265686036,0.5854819798469544,2.0786692789196968,0.5964863505959511,1.2023320198059082,0.6487866640090942,1.9913759231567383,0.553545355796814,2.0540436506271362,0.6687999963760376,1.3979510244823188,0.0
anchored_iera,0,2026,575,1.2388814830780028,0.6015867865085602,2.2180293250083922,0.6372946929931641,1.2020960450172424,0.6487877666950226,1.9911388158798218,0.5533082485198975,2.0540436506271362,0.6687999963760376,1.397843930241143,0.0
anchored_iera,0,2026,600,1.2301942199468612,0.6345536214113235,2.0342410781793294,0.5956405981257558,1.201928734779358,0.6487889587879181,1.9909703731536865,0.5531398057937622,2.0540436506271362,0.6687999963760376,1.3977526902998219,0.0
anchored_iera,0,2026,625,1.2780173075199128,0.5919660711288453,2.47228793412447,0.6860512414574623,1.2014739513397217,0.6487924158573151,1.9905120730400085,0.5526815056800842,2.0540436506271362,0.6687999963760376,1.3975128551559404,0.0
anchored_iera,0,2026,650,0.9128030633926392,0.535324324965477,1.4207093261089176,0.3774787411047146,1.2011870741844177,0.6487954258918762,1.9902222156524658,0.5523916482925415,2.0540436506271362,0.6687999963760376,1.3973861761914146,0.0
anchored_iera,0,2026,675,1.149764724969864,0.5430343359708786,2.0658906905259937,0.6067303875787183,1.2010192275047302,0.6487970352172852,1.9900527596473694,0.5522221922874451,2.0540436506271362,0.6687999963760376,1.3973067492578284,0.0
anchored_iera,0,2026,700,1.12431873857975,0.5906274139881134,1.8665368032921106,0.5336913203215227,1.200985848903656,0.6487990617752075,1.9900173544883728,0.5521867871284485,2.0540436506271362,0.6687999963760376,1.3972758178296805,0.0
anchored_iera,0,2026,725,1.2592048311233521,0.6169529962539673,2.3107812567055226,0.6422518330812454,1.200556755065918,0.6488038599491119,1.989583432674408,0.5517528653144836,2.0540436506271362,0.6687999963760376,1.397051992419966,0.0
anchored_iera,0,2026,750,1.1210923272371291,0.5857741212844849,1.955469610709697,0.5353182105952874,1.2000099420547485,0.6488063633441925,1.9890341758728027,0.5512036085128784,2.0540436506271362,0.6687999963760376,1.3967889975635517,0.0
anchored_iera,0,2026,775,1.0953893852233887,0.55558463037014,1.9178027966059745,0.5398047600779683,1.1996402144432068,0.6488072574138641,1.9886635541915894,0.550832986831665,2.0540436506271362,0.6687999963760376,1.3966261024042597,0.0
anchored_iera,0,2026,800,1.227126659154892,0.612182314991951,2.2825668387115003,0.6149443419650197,1.1991286277770996,0.6488103866577148,1.9881488680839539,0.5503183007240295,2.0540436506271362,0.6687999963760376,1.3963721227379589,0.0
anchored_iera,0,2026,825,1.2141742646694182,0.5467484796047211,2.1479376052785666,0.6674257891764864,1.1990090608596802,0.6488116979598999,1.9880279302597046,0.5501973628997803,2.0540436506271362,0.6687999963760376,1.396305285983669,0.0
anchored_iera,0,2026,850,1.1367821353673935,0.6424612200260162,1.750571370217949,0.4943209171667695,1.199076533317566,0.6488121449947357,1.988094985485077,0.5502644181251526,2.0540436506271362,0.6687999963760376,1.3963247152727067,0.0
anchored_iera,0,2026,875,1.3147699904441834,0.5905982148647309,2.5750253840535877,0.724171773083508,1.1987786293029785,0.6488167345523834,1.9877924919128418,0.5499619245529175,2.0540436506271362,0.6687999963760376,1.3961282463019575,0.0
anchored_iera,0,2026,900,1.2120235693454742,0.5950838732719421,2.1354204055666925,0.616939685344696,1.198441207408905,0.6488201022148132,1.9874516725540161,0.5496211051940918,2.0540436506271362,0.6687999963760376,1.395948253368312,0.0
anchored_iera,0,2026,925,1.158507844209671,0.559121326804161,2.1977916797995567,0.5993865147978067,1.1979126334190369,0.6488235294818878,1.986919641494751,0.5490890741348267,2.0540436506271362,0.6687999963760376,1.395693651964762,0.0
anchored_iera,0,2026,950,1.511075460910797,0.6704975497722626,2.7183602694422007,0.8405779081955552,1.1976792812347412,0.6488284170627594,1.9866814017295837,0.5488508343696594,2.0540436506271362,0.6687999963760376,1.3955433469847665,0.0
anchored_iera,0,2026,975,0.8797170841693878,0.5186378997564316,1.3520791893824935,0.3610791852325201,1.197477102279663,0.6488372087478638,1.9864704608917236,0.5486398935317993,2.0540436506271362,0.6687999963760376,1.395352007346323,0.0
anchored_iera,0,2026,1000,1.1807012796401977,0.619532243013382,2.022498800866306,0.5611690359935164,1.19704008102417,0.6488465368747711,1.9860241413116455,0.5481935739517212,2.0540436506271362,0.6687999963760376,1.3950601017078206,0.0
learned_uniform,1,2027,0,,,,,1.051092267036438,1.051092267036438,0.0,0.0,0.0,0.4480000138282776,0.0,1.0
learned_uniform,1,2027,25,0.742229779958725,0.742229779958725,0.0,0.0,0.6707536280155182,0.6707536280155182,0.0,0.0,0.0,0.6208000183105469,0.0,1.0
learned_uniform,1,2027,50,0.6379016876220703,0.6379016876220703,0.0,0.0,0.666062742471695,0.666062742471695,0.0,0.0,0.0,0.651199996471405,0.0,1.0
learned_uniform,1,2027,75,0.6536164712905884,0.6536164712905884,0.0,0.0,0.6681497097015381,0.6681497097015381,0.0,0.0,0.0,0.6240000128746033,0.0,1.0
learned_uniform,1,2027,100,0.6228083145618438,0.6228083145618438,0.0,0.0,0.661073237657547,0.661073237657547,0.0,0.0,0.0,0.6592000126838684,0.0,1.0
learned_uniform,1,2027,125,0.6372115576267242,0.6372115576267242,0.0,0.0,0.6665652096271515,0.6665652096271515,0.0,0.0,0.0,0.5807999968528748,0.0,1.0
learned_uniform,1,2027,150,0.5978394174575805,0.5978394174575805,0.0,0.0,0.7045501470565796,0.7045501470565796,0.0,0.0,0.0,0.5199999809265137,0.0,1.0
learned_uniform,1,2027,175,0.6926398742198944,0.6926398742198944,0.0,0.0,0.6565628349781036,0.6565628349781036,0.0,0.0,0.0,0.7088000178337097,0.0,1.0
learned_uniform,1,2027,200,0.6401515460014343,0.6401515460014343,0.0,0.0,0.6560497283935547,0.6560497283935547,0.0,0.0,0.0,0.579200029373169,0.0,1.0
learned_uniform,1,2027,225,0.566954231262207,0.566954231262207,0.0,0.0,0.6205672025680542,0.6205672025680542,0.0,0.0,0.0,0.6736000180244446,0.0,1.0
learned_uniform,1,2027,250,0.56179967045784,0.56179967045784,0.0,0.0,0.6437474489212036,0.6437474489212036,0.0,0.0,0.0,0.6751999855041504,0.0,1.0
learned_uniform,1,2027,275,0.5589590311050415,0.5589590311050415,0.0,0.0,0.647199422121048,0.647199422121048,0.0,0.0,0.0,0.6176000237464905,0.0,1.0
learned_uniform,1,2027,300,0.5777589428424835,0.5777589428424835,0.0,0.0,0.639206200838089,0.639206200838089,0.0,0.0,0.0,0.6367999911308289,0.0,1.0
learned_uniform,1,2027,325,0.6316778612136841,0.6316778612136841,0.0,0.0,0.674349308013916,0.674349308013916,0.0,0.0,0.0,0.6528000235557556,0.0,1.0
learned_uniform,1,2027,350,0.6252790999412536,0.6252790999412536,0.0,0.0,0.6494460999965668,0.6494460999965668,0.0,0.0,0.0,0.6384000182151794,0.0,1.0
iera,1,2027,0,,,,,0.967047244310379,0.967047244310379,0.0,0.0,0.0,0.5600000023841858,0.0,1.0
iera,1,2027,25,0.7148392581939698,0.7148392581939698,0.0,0.0,0.6532609760761261,0.6532609760761261,0.0,0.0,0.0,0.6032000184059143,0.0,1.0
iera,1,2027,50,0.6084023344516755,0.6084023344516755,0.0,0.0,0.684120386838913,0.684120386838913,0.0,0.0,0.0,0.6047999858856201,0.0,1.0
iera,1,2027,75,0.6882370126247406,0.6882370126247406,0.0,0.0,0.6779745519161224,0.6779745519161224,0.0,0.0,0.0,0.6255999803543091,0.0,1.0
iera,1,2027,100,0.5918117487430572,0.5918117487430572,0.0,0.0,0.6563433110713959,0.6563433110713959,0.0,0.0,0.0,0.6000000238418579,0.0,1.0
iera,1,2027,125,0.63067138671875,0.63067138671875,0.0,0.0,0.6560698747634888,0.6560698747634888,0.0,0.0,0.0,0.5920000076293945,0.0,1.0
iera,1,2027,150,0.6509461450576782,0.6509461450576782,0.0,0.0,0.6517435014247894,0.6517435014247894,0.0,0.0,0.0,0.5952000021934509,0.0,1.0
iera,1,2027,175,0.6884358906745911,0.6884358906745911,0.0,0.0,0.6523694694042206,0.6523694694042206,0.0,0.0,0.0,0.6272000074386597,0.0,1.0
iera,1,2027,200,0.6517173433303833,0.6517173433303833,0.0,0.0,0.7233667075634003,0.7233667075634003,0.0,0.0,0.0,0.5776000022888184,0.0,1.0
iera,1,2027,225,0.5869138503074646,0.5869138503074646,0.0,0.0,0.6724158525466919,0.6724158525466919,0.0,0.0,0.0,0.6111999750137329,0.0,1.0
iera,1,2027,250,0.6031380319595336,0.6031380319595336,0.0,0.0,0.6708100736141205,0.6708100736141205,0.0,0.0,0.0,0.6047999858856201,0.0,1.0
iera,1,2027,275,0.6176880705356598,0.6176880705356598,0.0,0.0,0.6417121887207031,0.6417121887207031,0.0,0.0,0.0,0.6047999858856201,0.0,1.0
iera,1,2027,300,0.5674344152212143,0.5674344152212143,0.0,0.0,0.67689448595047,0.67689448595047,0.0,0.0,0.0,0.6223999857902527,0.0,1.0
iera,1,2027,325,0.6033312922716141,0.6033312922716141,0.0,0.0,0.6601993143558502,0.6601993143558502,0.0,0.0,0.0,0.5727999806404114,0.0,1.0
iera,1,2027,350,0.6310418093204498,0.6310418093204498,0.0,0.0,0.648930698633194,0.648930698633194,0.0,0.0,0.0,0.6223999857902527,0.0,1.0
iera,1,2027,375,0.4837249064445496,0.4837249064445496,0.0,0.0,0.6805637180805206,0.6805637180805206,0.0,0.0,0.0,0.6431999802589417,0.0,1.0
iera,1,2027,400,0.5965356189012527,0.5965356189012527,0.0,0.0,0.6601869463920593,0.6601869463920593,0.0,0.0,0.0,0.6367999911308289,0.0,1.0
anchored_iera,1,2027,0,,,,,1.3519349694252014,0.6175559759140015,2.574869990348816,0.7343789935112,2.6292728185653687,0.6672000288963318,1.4055340520078112,0.0
anchored_iera,1,2027,25,1.0411478245258332,0.528884379863739,1.8317937599122525,0.5122634418308735,1.3516968488693237,0.6175289154052734,2.574658989906311,0.7341679930686951,2.6292728185653687,0.6672000288963318,1.4056667259029667,0.0
anchored_iera,1,2027,50,0.8648840725421906,0.5155137610435486,1.2808408810198306,0.34937031000852586,1.351187825202942,0.6175073981285095,2.5741714239120483,0.7336804270744324,2.6292728185653687,0.6672000288963318,1.4053287410080453,0.0
anchored_iera,1,2027,75,1.086986848115921,0.5544205856323242,1.738236475661397,0.532566267773509,1.3510467410087585,0.6175093650817871,2.5740283727645874,0.7335373759269714,2.6292728185653687,0.6672000288963318,1.4051065307635335,0.0
anchored_iera,1,2027,100,1.014404957294464,0.5292565834522247,1.7425713042914868,0.4851483704894781,1.350484848022461,0.6174854934215546,2.5734903812408447,0.7329993844032288,2.6292728185653687,0.6672000288963318,1.4046892380094966,0.0
anchored_iera,1,2027,125,1.0941484546661377,0.5260587006807327,1.9618357034027576,0.5680897508561611,1.3502494096755981,0.6174751818180084,2.5732651948928833,0.7327741980552673,2.6292728185653687,0.6672000288963318,1.404531215247222,0.0
anchored_iera,1,2027,150,1.063195276260376,0.5555138504505157,1.8126684590429067,0.5076814336329698,1.3499681949615479,0.6174623370170593,2.5729968547821045,0.7325058579444885,2.6292728185653687,0.6672000288963318,1.4043531802214324,0.0
anchored_iera,1,2027,175,1.2428363347053528,0.6160435628890991,2.2888415987044572,0.62679277703166,1.3492833375930786,0.6174257397651672,2.5723485946655273,0.7318575978279114,2.6292728185653687,0.6672000288963318,1.4039518972782077,0.0
anchored_iera,1,2027,200,1.0649572587013245,0.5451107561588288,1.8165547574311496,0.519846503958106,1.349007487297058,0.6174073815345764,2.5720911026000977,0.7316001057624817,2.6292728185653687,0.6656000018119812,1.4038543560234453,0.0
anchored_iera,1,2027,225,0.9678676772117615,0.5274963641166687,1.6026937714219094,0.4403713125735521,1.3488096594810486,0.6173946857452393,2.5719059705734253,0.7314149737358093,2.6292728185653687,0.6656000018119812,1.40379728401268,0.0
anchored_iera,1,2027,250,1.0855050051212312,0.5286326730251312,1.9683634385466575,0.5568723393976689,1.34819757938385,0.6173691153526306,2.5713194608688354,0.7308284640312195,2.6292728185653687,0.6656000018119812,1.403320695663043,0.0
anchored_iera,1,2027,275,0.926410254240036,0.5317186510562897,1.4438181921839714,0.3946916039288044,1.3476401567459106,0.6173414885997772,2.5707896947860718,0.7302986979484558,2.6292728185653687,0.6656000018119812,1.4029561759890907,0.0
anchored_iera,1,2027,300,0.9893474328517914,0.5433418691158295,1.5332090975344181,0.4460055500268936,1.3473979830741882,0.6173292100429535,2.5705597400665283,0.7300687432289124,2.6292728185653687,0.6656000018119812,1.4028126806477381,0.0
anchored_iera,1,2027,325,1.1379352462291719,0.628688873052597,1.9244592934846878,0.5092463883757591,1.3466083407402039,0.617284893989563,2.569814443588257,0.7293234467506409,2.6292728185653687,0.6656000018119812,1.4023596622973522,0.0
anchored_iera,1,2027,350,1.0255355823040009,0.5743343567848206,1.6796676286309957,0.45120122700929643,1.3456984162330627,0.6172387301921844,2.568950653076172,0.7284596562385559,2.6292728185653687,0.6656000018119812,1.4017963541391498,0.0
anchored_iera,1,2027,375,0.7033204126358032,0.4134379553794861,1.1466477023810149,0.28988245598971846,1.3451485633850098,0.6172078549861908,2.5684317350387573,0.7279407382011414,2.6292728185653687,0.6656000018119812,1.4015044715698077,0.0
anchored_iera,1,2027,400,1.0000065195560455,0.5524433815479278,1.7114355006068944,0.44756314598023894,1.3440839648246765,0.6171538829803467,2.567421078681946,0.7269300818443298,2.6292728185653687,0.6639999747276306,1.400820793352537,0.0
anchored_iera,1,2027,425,0.9317190819978713,0.5234053325653076,1.5373559720814227,0.4083137533068657,1.3432191610336304,0.6171128153800964,2.56659734249115,0.7261063456535339,2.6292728185653687,0.6639999747276306,1.4001722477756593,0.0
anchored_iera,1,2027,450,1.1854994130134582,0.5691369879245758,2.138771413862705,0.6163624285906554,1.3424125909805298,0.6170756220817566,2.565827965736389,0.7253369688987732,2.6292728185653687,0.6639999747276306,1.3995176244002325,0.0
