pair,target,confounder,method,shot,metric,mean,std
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,d1_auroc,0.66735999584198,0.05038538135031498
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,d1_auprc,0.6697624206542969,0.04642629442616954
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,worst_nuisance_auroc,0.66735999584198,0.05038538135031498
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,3,worst_nuisance_auprc,0.6697624206542969,0.04642629442616954
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,auroc,0.7363399982452392,0.015212099525410994
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,auprc,0.7261278629302979,0.016197374970968986
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,f1,0.7066170454025269,0.01957141351473973
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,brier,0.22513201236724853,0.009569656595227608
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,ece,0.12454792261123657,0.02629468592910376
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,false_positive_c0d1,0.589986526966095,0.042856874367637875
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,sms_raw_logit,0.4993893802165985,0.08941189869167727
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,sms_normalized_logit,0.6811671257019043,0.09288881695792157
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,support_swap_flip_rate,0.18299999982118606,0.06879316612537231
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,support_swap_error_gap,0.036999988555908206,0.030536870932924665
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,worst_support_panel_error,0.38299999237060545,0.005700871688715594
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,d0_auroc,0.7817600011825562,0.027065237825189412
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,d0_auprc,0.7769811749458313,0.03564892373690238
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,d1_auroc,0.6976000070571899,0.04350356497286809
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,d1_auprc,0.6936139583587646,0.03485238169373146
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,worst_nuisance_auroc,0.6968800067901612,0.0426983852381382
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,5,worst_nuisance_auprc,0.6902459383010864,0.030783964070147232
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,auroc,0.7712000131607055,0.028949872950050946
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,auprc,0.7565711855888366,0.041212009910825846
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,f1,0.7220735430717469,0.025476342353037477
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,brier,0.2099043607711792,0.015227806760228585
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,ece,0.12154157161712646,0.010737775740171252
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,false_positive_c0d1,0.5568755030632019,0.04989331665910415
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,sms_raw_logit,0.40272608399391174,0.06550146308173259
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,sms_normalized_logit,0.5252533376216888,0.06609930192459702
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,support_swap_flip_rate,0.1640000030398369,0.06683936118448372
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,support_swap_error_gap,0.024000000953674317,0.027703787869411026
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,worst_support_panel_error,0.34600000381469725,0.027703787869411026
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,d0_auroc,0.8190400004386902,0.016832347487391798
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,d0_auprc,0.8112769246101379,0.03342493995538568
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,d1_auroc,0.7288800001144409,0.06848323792807953
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,d1_auprc,0.7207853674888611,0.07454319260950068
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,worst_nuisance_auroc,0.7288800001144409,0.06848323792807953
Edema__Cardiomegaly,Edema,Cardiomegaly,iera,10,worst_nuisance_auprc,0.7207853674888611,0.07454319260950068
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,auroc,0.5054800033569335,0.0162498268424409
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,auprc,0.5015540838241577,0.014312909213878315
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,f1,0.6657657861709595,0.0020144744546841576
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,brier,0.25077311098575594,0.0011307918466039086
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,ece,0.03220321573317051,0.02852201271365342
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,false_positive_c0d1,0.5162292957305908,0.008238633706976358
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,sms_raw_logit,0.7145172834396363,0.08423092290379587
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,sms_normalized_logit,1.0656283855438233,0.08372780402509276
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,support_swap_flip_rate,0.2929999977350235,0.0787876852271653
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,support_swap_error_gap,0.025,0.017677682173723768
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,worst_support_panel_error,0.5170000076293946,0.022248605052215414
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,d0_auroc,0.5224799871444702,0.048907585561126635
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,d0_auprc,0.5265161037445069,0.028549891856062024
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,d1_auroc,0.48552000522613525,0.027845870937279863
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,d1_auprc,0.49639824628829954,0.025080404399978978
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,worst_nuisance_auroc,0.47455999851226804,0.008340737778901118
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,1,worst_nuisance_auprc,0.4928897023200989,0.0177519370967461
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,auroc,0.5307000041007995,0.017825134672219925
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,auprc,0.5235273480415344,0.012026767583874835
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,brier,0.24952830374240875,0.000532370956988364
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,ece,0.015063018910586834,0.005622599733850462
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,false_positive_c0d1,0.5090950012207032,0.00245686726852056
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,sms_raw_logit,0.7150490641593933,0.07142813203260082
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,sms_normalized_logit,1.1011645793914795,0.03965167602056771
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,support_swap_flip_rate,0.3019999980926514,0.04790616141583058
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,support_swap_error_gap,0.03999999761581421,0.014142135307629734
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,worst_support_panel_error,0.5089999914169312,0.006519196188006751
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,d0_auroc,0.5472800016403199,0.0395357022944201
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,d0_auprc,0.5374724507331848,0.026128191761626066
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,d1_auroc,0.5154399871826172,0.03545204468685841
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,d1_auprc,0.5276642262935638,0.02690264788924974
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,worst_nuisance_auroc,0.5027999997138977,0.02567021781769277
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,3,worst_nuisance_auprc,0.514437597990036,0.016309995309158297
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,auroc,0.5241599977016449,0.028171482996690228
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,auprc,0.5265398740768432,0.026650844463850337
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,f1,0.662542974948883,0.009220899425896194
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,brier,0.2499641239643097,0.0017384592402832225
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,ece,0.0218391302973032,0.009750085216179115
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,false_positive_c0d1,0.5094180107116699,0.005896374704031776
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,sms_raw_logit,0.7128854155540466,0.08821500750490747
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,sms_normalized_logit,1.0946678280830384,0.09923215275248846
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,support_swap_flip_rate,0.3259999990463257,0.08443932692092398
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,support_swap_error_gap,0.04200001955032349,0.016431681458943057
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,worst_support_panel_error,0.5080000162124634,0.027064743878415006
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,d0_auroc,0.5572799980640412,0.07008931120382755
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,d0_auprc,0.5713347733020783,0.07421095299880748
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,d1_auroc,0.49384000301361086,0.05230878335191733
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,d1_auprc,0.49724793434143066,0.030344620956180676
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,worst_nuisance_auroc,0.47775999903678895,0.02509438381932894
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,5,worst_nuisance_auprc,0.49362855553627016,0.029811597975651572
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,auroc,0.5361000001430511,0.0578125417092479
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,auprc,0.5465059220790863,0.04932730508216986
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,f1,0.6633686900138855,0.007374544410505078
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,brier,0.2486071467399597,0.0026893910566249454
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,ece,0.030272787623107433,0.01908513445979564
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,false_positive_c0d1,0.5040245950222015,0.007622786214523949
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,sms_raw_logit,0.7649197697639465,0.12625564431160674
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,sms_normalized_logit,1.1444804430007935,0.07926915072615472
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,support_swap_flip_rate,0.3800000071525574,0.07834219802290031
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,support_swap_error_gap,0.028000003099441527,0.035461248352343114
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,worst_support_panel_error,0.4919999957084656,0.027294676837950466
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,d0_auroc,0.5609600007534027,0.06663728763767698
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,d0_auprc,0.5760773658752442,0.0677370379898272
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,d1_auroc,0.5153599917888642,0.07374745348696016
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,d1_auprc,0.5283100187778473,0.046406196748150046
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,worst_nuisance_auroc,0.5007199943065643,0.05344334825700679
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_e1,10,worst_nuisance_auprc,0.5203741133213043,0.034609423101943836
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,auroc,0.6952599883079529,0.04020464745480263
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,auprc,0.6826937794685364,0.0385005862145702
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,f1,0.6856539726257325,0.016072021926381526
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,brier,0.23539191782474517,0.007789039048971382
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,ece,0.11421260833740235,0.023188157746639744
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,false_positive_c0d1,0.5717295289039612,0.03707579538162244
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,sms_raw_logit,0.527507084608078,0.02307937159054095
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,sms_normalized_logit,0.7698942661285401,0.08829596186814526
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,support_swap_flip_rate,0.1770000010728836,0.017888539463407547
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,support_swap_error_gap,0.01700000762939453,0.00974679422250761
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,worst_support_panel_error,0.4050000011920929,0.024238396151730224
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,d0_auroc,0.7458399891853332,0.055762788733375146
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,d0_auprc,0.7377341389656067,0.04250949847104759
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,d1_auroc,0.6482400178909302,0.023912502535129915
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,d1_auprc,0.6448356866836548,0.03912936738988361
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,worst_nuisance_auroc,0.6482400178909302,0.023912502535129915
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,1,worst_nuisance_auprc,0.6448356866836548,0.03912936738988361
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,auroc,0.7287799954414368,0.043807652237778036
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,auprc,0.7129233837127685,0.048279691823375194
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,f1,0.7284456729888916,0.028100470581863206
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,brier,0.227389794588089,0.011485249291987387
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,ece,0.13487806767225266,0.021383290340317992
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,false_positive_c0d1,0.5819579482078552,0.03182899726039072
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,sms_raw_logit,0.4532619476318359,0.021641525880815905
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,sms_normalized_logit,0.6400930523872376,0.06883727403049808
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,support_swap_flip_rate,0.1669999986886978,0.025149550766137473
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,support_swap_error_gap,0.022999995946884157,0.021965887466537853
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,worst_support_panel_error,0.3769999921321869,0.012549901490376122
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,d0_auroc,0.7871199965476989,0.05343213716876392
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,d0_auprc,0.7733412861824036,0.06769325874168224
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,d1_auroc,0.667519998550415,0.05228643153158031
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,d1_auprc,0.6638957381248474,0.04637003581023714
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,worst_nuisance_auroc,0.667519998550415,0.05228643153158031
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,3,worst_nuisance_auprc,0.6638957381248474,0.04637003581023714
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,auroc,0.7414199948310852,0.03668332916230037
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,auprc,0.7285364747047425,0.0423686077909155
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,f1,0.7159835934638977,0.01861229275551414
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,brier,0.22442465722560884,0.01620020931102379
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,ece,0.14570150077342986,0.011983769331620327
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,false_positive_c0d1,0.6020500421524048,0.027334963930787368
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,sms_raw_logit,0.43223891258239744,0.036015880018927596
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,sms_normalized_logit,0.5970126986503601,0.10318336964620385
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,support_swap_flip_rate,0.1519999995827675,0.02018663176272761
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,support_swap_error_gap,0.03399999737739563,0.02770379217240744
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,worst_support_panel_error,0.3819999933242798,0.021389250137807066
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,d0_auroc,0.7984799861907959,0.04647184277736315
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,d0_auprc,0.7855076670646668,0.0481333896228576
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,d1_auroc,0.6792799949645996,0.03826893791525229
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,d1_auprc,0.6781747698783874,0.038520997290324786
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,worst_nuisance_auroc,0.6792799949645996,0.03826893791525229
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,5,worst_nuisance_auprc,0.6781747698783874,0.038520997290324786
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,auroc,0.7458799958229065,0.03207595793694907
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,auprc,0.7242681622505188,0.04120093641393439
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,f1,0.7194066405296325,0.03283762684499564
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,brier,0.22354214489459992,0.014025824558914083
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,ece,0.14505520164966584,0.016215205518646237
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,false_positive_c0d1,0.6086392760276794,0.03372763870249124
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,sms_raw_logit,0.3780906856060028,0.03806980244999534
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,sms_normalized_logit,0.5125971436500549,0.07283666377714176
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,support_swap_flip_rate,0.12099999934434891,0.015165749689388103
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,support_swap_error_gap,0.01700000762939453,0.013038416376220005
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,worst_support_panel_error,0.3630000054836273,0.03946517520853377
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,d0_auroc,0.8031200051307679,0.03325947549665313
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,d0_auprc,0.7798677206039428,0.06050163723586067
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,d1_auroc,0.6879999995231628,0.04545592085248959
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,d1_auprc,0.6876583933830261,0.037867903919696626
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,worst_nuisance_auroc,0.6879999995231628,0.04545592085248959
Edema__Cardiomegaly,Edema,Cardiomegaly,iera_e1,10,worst_nuisance_auprc,0.6876583933830261,0.037867903919696626
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,auroc,0.49801998734474184,0.031994324497870985
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,auprc,0.4996858358383179,0.02965559564294088
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,f1,0.6624561548233032,0.009415035128507773
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,brier,0.2511321187019348,0.002297573730727465
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,ece,0.022951228171586992,0.016343467404160993
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,false_positive_c0d1,0.5163251042366028,0.005160200013143783
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,sms_raw_logit,0.8844763040542603,0.09187682377351415
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,sms_normalized_logit,1.0691401481628418,0.10968857047850093
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,support_swap_flip_rate,0.3499999940395355,0.06294839011607807
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,support_swap_error_gap,0.03399999737739563,0.027703805619267927
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,worst_support_panel_error,0.5330000042915344,0.012041615269360213
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,d0_auroc,0.48064000606536866,0.03598066079112451
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,d0_auprc,0.5083453536033631,0.04246229312240187
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,d1_auroc,0.5131200075149536,0.03837541031296011
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,d1_auprc,0.5066197037696838,0.026777742646242744
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,worst_nuisance_auroc,0.4762400031089783,0.03180012082718792
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,1,worst_nuisance_auprc,0.4950314283370972,0.031529759896491864
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,auroc,0.4660600066184998,0.03950953413512971
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,auprc,0.4848111987113953,0.040338591366801894
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,brier,0.25192493200302124,0.0015112844108406544
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,ece,0.05312112867832184,0.023836892357206426
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,false_positive_c0d1,0.5193272113800049,0.00242743675536223
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,sms_raw_logit,0.8378963351249695,0.16541846721269912
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,sms_normalized_logit,1.030468225479126,0.11061773360539266
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,support_swap_flip_rate,0.32199999690055847,0.030331511660694192
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,support_swap_error_gap,0.031999999284744264,0.024392627589867315
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,worst_support_panel_error,0.5230000019073486,0.023075971152928917
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,d0_auroc,0.4631200015544891,0.03954075982073001
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,d0_auprc,0.4951622009277344,0.02587755819156892
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,d1_auroc,0.4670400023460388,0.05630672359753988
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,d1_auprc,0.49035011529922484,0.06002753233309606
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,worst_nuisance_auroc,0.4428000032901764,0.03394465581801818
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,3,worst_nuisance_auprc,0.4699141323566437,0.04141309862447286
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,auroc,0.455239999294281,0.04142008627590022
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,auprc,0.4753389835357666,0.025796292997682657
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,f1,0.6394557952880859,0.06084540255618909
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,brier,0.25261101722717283,0.0018132986117598351
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,ece,0.0456277571618557,0.03291272100786437
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,false_positive_c0d1,0.5220017552375793,0.002618085933022753
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,sms_raw_logit,1.0355710983276367,0.1518915416767634
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,sms_normalized_logit,1.1490254878997803,0.12655494172010376
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,support_swap_flip_rate,0.37799999713897703,0.03962322345144743
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,support_swap_error_gap,0.04200000166893005,0.023874683083445872
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,worst_support_panel_error,0.5419999957084656,0.016807750428100985
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,d0_auroc,0.43655999302864074,0.06067789154394603
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,d0_auprc,0.4808978259563446,0.043803675809093515
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,d1_auroc,0.47432000041007993,0.04548792751148197
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,d1_auprc,0.48647035360336305,0.04035125166168517
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,worst_nuisance_auroc,0.4285600006580353,0.04946805043126074
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,5,worst_nuisance_auprc,0.45847498774528506,0.026335358110873664
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,auroc,0.45496000051498414,0.0319591584366176
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,auprc,0.47380757331848145,0.01618115893376933
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,f1,0.6666666865348816,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,brier,0.2526306569576263,0.001773290738986822
Pneumothorax__Support Devices,Pneumothorax,Support Devices,iera_no_negatives,10,ece,0.05252111107110977,0.03017931791671725
